ID,brand,fuel_type,engine_size,weight,horsepower,cylinders,model_year,mpg
2858,Hyundai,Diesel,1.39,1238.9,86,4,2012,49.31
2944,Ford,Diesel,2.6,1262.4,126,6,2009,42.22
3600,Hyundai,Electric,0.0,0.0,133,6,2012,62.67
2729,BMW,Gasoline,0.0,0.0,20,4,2008,49.01
2223,Kia,Gasoline,2.73,1654.6,134,8,2006,40.72
1768,Tesla,Gasoline,0.0,1021.1,59,4,2023,53.85
1784,Ford,Gasoline,0.0,1087.2,92,4,2005,41.87
3012,Toyota,Gasoline,2.61,0.0,135,8,2013,41.69
1386,Hyundai,Gasoline,0.0,873.5,90,4,2013,46.38
2514,Tesla,Diesel,0.0,1548.4,90,3,2021,47.31
1400,Hyundai,Hybrid,0.0,0.0,102,4,2007,54.44
1196,Toyota,Electric,0.0,929.1,83,4,2017,67.1
3766,Ford,Gasoline,2.68,0.0,139,4,2023,41.39
1476,BMW,Electric,0.0,0.0,122,3,2015,61.2
2487,Ford,Gasoline,3.54,0.0,159,4,2012,36.09
3496,Toyota,Gasoline,0.0,1234.2,155,6,2008,36.02
2881,Tesla,Diesel,1.86,1395.5,97,4,2014,46.84
298,Ford,Electric,0.0,1179.9,79,4,2012,66.1
2078,Toyota,Gasoline,1.46,1489.2,72,6,2009,47.79
1265,BMW,Diesel,2.63,0.0,141,6,2021,43.65
3334,Ford,Gasoline,0.0,0.0,153,4,2012,38.53
959,Toyota,Diesel,0.0,0.0,164,3,2012,36.6
1607,BMW,Gasoline,1.79,0.0,102,4,2006,45.7
2708,Kia,Gasoline,0.0,0.0,82,4,2016,46.29
909,Tesla,Diesel,2.22,1472.5,116,6,2018,43.39
1930,Toyota,Diesel,0.0,1531.3,145,4,2022,44.13
1610,Tesla,Gasoline,2.59,0.0,129,4,2016,44.45
2928,Ford,Hybrid,0.0,1812.4,78,4,2014,54.42
1375,BMW,Gasoline,1.36,1362.1,66,6,2018,47.18
1287,BMW,Diesel,0.8,0.0,54,6,2013,52.59
3987,Hyundai,Diesel,0.0,0.0,76,4,2015,47.26
350,Toyota,Gasoline,0.0,1638.7,121,6,2021,43.37
1369,Tesla,Gasoline,2.1,1217.0,112,4,2018,46.23
2131,Ford,Gasoline,3.02,1827.0,154,4,2010,37.92
644,Tesla,Diesel,0.0,0.0,40,4,2019,50.02
2866,BMW,Diesel,2.74,1168.1,133,4,2014,41.88
2043,Toyota,Gasoline,2.3,1930.8,99,3,2011,39.82
1682,Toyota,Diesel,0.84,1236.3,51,4,2010,48.62
670,Kia,Hybrid,2.15,1323.5,100,4,2010,54.89
3623,Ford,Electric,2.12,1664.1,107,6,2010,62.58
2128,Toyota,Hybrid,1.33,1013.2,67,4,2013,58.6
3261,Hyundai,Diesel,2.72,0.0,154,4,2016,44.18
2769,Hyundai,Diesel,2.14,1292.5,98,8,2006,42.28
1819,Tesla,Diesel,1.73,1128.6,85,6,2010,46.75
1180,BMW,Gasoline,0.0,1246.5,108,4,2015,45.21
3368,Toyota,Diesel,1.92,0.0,101,4,2006,44.52
3955,Ford,Gasoline,2.47,1268.7,120,8,2011,41.8
2209,Toyota,Gasoline,3.55,1791.6,157,4,2011,34.53
1851,BMW,Diesel,0.0,0.0,118,4,2020,44.16
1588,Ford,Diesel,0.0,1131.4,95,4,2006,46.69
3796,Kia,Diesel,2.79,0.0,139,4,2005,38.7
2255,Toyota,Gasoline,2.58,0.0,137,3,2017,41.72
2373,BMW,Diesel,0.0,0.0,60,3,2006,43.62
1358,Toyota,Diesel,0.81,1264.3,27,4,2015,50.91
787,Toyota,Diesel,2.11,0.0,120,4,2006,43.97
3587,Kia,Electric,0.0,0.0,60,4,2020,69.75
141,Hyundai,Hybrid,2.31,0.0,117,4,2009,53.77
789,Toyota,Diesel,1.57,0.0,71,4,2009,45.12
324,Ford,Hybrid,2.16,2041.3,120,6,2016,50.19
2690,Hyundai,Gasoline,0.0,1462.1,82,4,2008,44.08
715,BMW,Gasoline,3.21,1167.4,165,4,2022,44.03
2196,Hyundai,Gasoline,2.11,0.0,94,4,2011,45.51
3310,Toyota,Gasoline,0.0,1250.2,95,4,2019,47.77
3688,Ford,Diesel,2.63,0.0,128,4,2021,44.01
3180,Ford,Hybrid,3.16,0.0,154,4,2023,48.59
3521,Kia,Gasoline,0.0,910.3,85,4,2019,50.56
1908,BMW,Diesel,2.05,1204.3,107,4,2022,47.55
619,Ford,Hybrid,1.89,1276.5,112,4,2023,59.12
407,Toyota,Gasoline,0.0,1895.2,127,6,2007,39.77
2207,Kia,Gasoline,0.0,1304.0,120,8,2016,42.7
2038,Ford,Diesel,0.0,0.0,130,4,2016,44.04
3083,Toyota,Gasoline,1.7,1295.1,67,4,2019,47.78
2853,Kia,Gasoline,0.0,1022.7,146,4,2017,42.41
2418,Tesla,Diesel,0.8,1419.4,38,4,2012,51.23
498,Hyundai,Diesel,1.73,1382.0,90,4,2016,45.3
3915,Hyundai,Hybrid,0.0,1381.1,41,6,2007,61.39
343,Toyota,Hybrid,1.73,1699.8,88,6,2013,55.29
2578,Ford,Gasoline,0.0,1094.6,70,4,2019,48.94
3921,Tesla,Gasoline,1.76,1762.9,97,4,2020,48.08
783,BMW,Gasoline,1.51,0.0,64,4,2018,50.42
3005,Ford,Gasoline,2.32,0.0,128,6,2009,42.5
1324,Toyota,Gasoline,2.32,1217.5,114,4,2010,41.8
3461,BMW,Hybrid,0.0,1299.5,113,4,2015,56.74
3778,Hyundai,Hybrid,1.98,0.0,103,8,2017,55.07
304,Toyota,Hybrid,0.0,1469.3,128,4,2013,48.92
3371,Tesla,Hybrid,0.0,1015.7,57,6,2009,59.16
2460,Hyundai,Gasoline,0.0,1343.9,154,4,2009,42.37
665,Ford,Gasoline,0.0,0.0,83,6,2019,42.67
1178,Hyundai,Hybrid,0.0,0.0,97,4,2012,54.98
1245,Tesla,Electric,2.56,1307.4,130,6,2022,66.14
2437,BMW,Gasoline,1.6,0.0,85,6,2009,48.92
3358,BMW,Diesel,2.29,1521.7,112,4,2015,41.19
3132,Ford,Gasoline,2.01,1313.9,97,4,2011,42.05
3565,Tesla,Electric,2.03,1881.9,96,4,2009,62.4
2869,Kia,Diesel,0.0,1581.3,124,4,2012,43.85
85,Tesla,Gasoline,0.8,0.0,42,6,2018,51.13
3451,Tesla,Hybrid,0.8,852.0,55,3,2020,65.68
1801,Toyota,Hybrid,2.69,1766.2,147,8,2014,52.21
942,Tesla,Gasoline,0.0,1799.6,134,4,2010,44.25
962,Hyundai,Gasoline,2.39,0.0,115,4,2016,41.36
842,Tesla,Gasoline,1.54,1348.9,95,4,2014,47.29
2603,Toyota,Electric,1.12,1524.3,65,6,2010,67.36
2686,Kia,Gasoline,3.07,1321.3,157,4,2016,38.5
3150,Tesla,Gasoline,2.58,851.0,136,4,2021,44.52
867,Kia,Diesel,0.0,0.0,67,4,2023,53.8
3719,Toyota,Diesel,1.58,0.0,95,6,2005,43.23
3050,BMW,Gasoline,2.22,0.0,121,4,2017,45.2
291,Tesla,Diesel,2.32,0.0,110,4,2013,44.3
2012,BMW,Diesel,0.0,1737.5,74,4,2005,45.14
2544,BMW,Hybrid,2.04,1763.7,112,4,2006,52.53
2203,Toyota,Gasoline,2.11,0.0,107,4,2017,46.46
3413,BMW,Gasoline,3.24,1373.1,160,4,2022,39.52
3616,Toyota,Diesel,2.06,1947.3,93,4,2017,43.48
605,Toyota,Gasoline,1.38,1942.6,68,6,2020,48.37
2698,Toyota,Electric,0.0,0.0,145,4,2020,62.73
917,Toyota,Diesel,0.0,1395.4,39,6,2019,51.97
3155,Ford,Hybrid,2.31,1611.7,124,4,2006,50.55
2443,Ford,Gasoline,1.7,1900.5,88,6,2013,45.7
1100,Ford,Electric,0.89,2083.8,55,4,2021,68.63
1089,Ford,Diesel,1.72,1425.7,98,4,2015,46.92
3884,Tesla,Gasoline,0.0,0.0,82,4,2020,48.99
3152,Ford,Electric,0.0,1305.3,41,6,2021,68.38
1625,BMW,Gasoline,0.0,0.0,79,4,2007,43.95
2515,Hyundai,Gasoline,0.0,1440.0,63,4,2008,47.6
822,Hyundai,Diesel,2.58,1119.8,133,6,2018,41.7
2168,Toyota,Gasoline,0.0,1184.5,137,4,2005,40.37
2479,Tesla,Gasoline,2.4,1681.9,124,6,2020,43.97
3775,Toyota,Gasoline,1.81,0.0,82,4,2013,47.03
3224,Toyota,Hybrid,0.0,1366.1,143,4,2009,52.64
3689,Hyundai,Gasoline,0.0,1056.1,109,4,2017,50.15
1303,Ford,Gasoline,3.16,0.0,155,4,2013,38.84
1001,Tesla,Electric,2.02,1144.7,111,4,2010,65.56
3286,Hyundai,Hybrid,0.0,0.0,99,4,2014,55.47
3561,Hyundai,Gasoline,2.25,1593.1,118,4,2007,41.13
1506,Ford,Gasoline,0.95,1684.1,60,4,2021,51.64
1478,BMW,Gasoline,2.69,1990.9,130,8,2018,41.09
19,Hyundai,Diesel,0.8,0.0,23,4,2008,47.44
1638,Toyota,Gasoline,0.0,0.0,89,4,2015,48.92
1668,Kia,Hybrid,2.38,0.0,131,6,2019,55.83
494,Ford,Gasoline,1.23,1184.7,78,4,2012,48.31
1126,Hyundai,Diesel,0.0,0.0,64,6,2010,49.36
1405,Kia,Gasoline,0.0,0.0,100,3,2022,42.28
3094,Kia,Diesel,1.82,1688.8,82,6,2006,42.93
3864,Tesla,Gasoline,2.78,1426.1,147,4,2020,40.4
2722,Kia,Diesel,0.0,0.0,116,4,2013,42.67
2448,Tesla,Diesel,2.0,1287.9,86,6,2013,44.11
2424,Toyota,Hybrid,0.94,1094.9,34,4,2020,60.93
2270,BMW,Hybrid,3.16,1271.6,160,4,2005,47.01
2133,Ford,Hybrid,0.0,0.0,78,8,2019,59.17
585,Ford,Hybrid,0.0,0.0,133,3,2005,44.15
2624,Kia,Electric,0.0,1190.5,217,4,2019,57.84
688,Toyota,Gasoline,1.62,1781.7,83,4,2011,47.38
3333,BMW,Hybrid,0.0,1359.6,147,4,2011,50.61
2285,Ford,Gasoline,0.0,0.0,114,4,2019,42.78
3134,Ford,Gasoline,0.0,0.0,62,4,2015,50.22
1609,Tesla,Electric,0.0,1499.2,51,4,2023,67.43
2673,BMW,Electric,1.73,0.0,87,8,2017,63.72
2233,BMW,Gasoline,1.62,1783.4,87,4,2012,44.46
1010,Tesla,Hybrid,1.23,1770.0,56,3,2005,56.29
3200,Tesla,Gasoline,1.91,1588.6,94,6,2007,44.92
2308,Tesla,Hybrid,1.64,0.0,87,4,2009,54.03
361,Toyota,Hybrid,1.88,0.0,96,3,2007,54.9
3397,Tesla,Hybrid,0.8,0.0,35,4,2010,57.88
3648,Hyundai,Electric,2.61,1170.7,118,4,2014,60.85
2925,Tesla,Gasoline,2.61,0.0,117,4,2013,41.42
1678,Tesla,Gasoline,0.0,0.0,80,4,2005,47.3
1311,Kia,Hybrid,0.8,1550.7,48,4,2017,63.65
1171,Kia,Diesel,2.4,1576.2,105,3,2023,45.8
1955,Tesla,Diesel,1.6,1263.6,93,4,2018,48.83
801,Kia,Diesel,2.91,2045.3,153,6,2017,38.9
2401,Kia,Diesel,2.17,1252.9,106,4,2014,43.72
345,Ford,Electric,3.53,1465.3,185,6,2017,59.09
2695,Toyota,Electric,0.0,926.7,106,4,2015,65.96
987,Toyota,Hybrid,0.0,0.0,138,4,2018,49.93
2526,Hyundai,Gasoline,1.0,0.0,49,4,2022,51.37
744,Kia,Gasoline,3.22,0.0,168,6,2010,39.88
2947,Toyota,Diesel,0.0,1701.8,168,4,2011,35.16
1672,Hyundai,Gasoline,2.0,1576.4,95,6,2021,47.7
2447,Tesla,Gasoline,0.95,1482.4,36,4,2013,49.18
2023,Kia,Hybrid,0.0,0.0,106,4,2013,53.86
114,Kia,Electric,2.25,1346.6,107,4,2016,63.29
1438,Kia,Hybrid,1.66,1171.5,71,6,2020,60.07
2972,Toyota,Hybrid,1.45,0.0,67,3,2008,54.86
1242,Toyota,Electric,0.0,1953.0,79,4,2013,63.58
1143,Kia,Hybrid,0.0,0.0,68,4,2023,60.2
2410,Ford,Gasoline,0.0,1332.3,139,3,2015,39.77
1217,BMW,Diesel,0.0,1701.5,185,6,2017,34.72
1826,Hyundai,Gasoline,0.0,1228.3,99,4,2008,43.55
1199,BMW,Diesel,1.64,1142.1,75,3,2005,45.0
86,Ford,Gasoline,2.38,0.0,113,6,2023,42.7
1519,Toyota,Diesel,0.0,1528.6,90,8,2007,44.63
3834,BMW,Hybrid,0.0,1501.1,137,6,2022,52.52
1382,Tesla,Diesel,1.21,0.0,80,4,2021,47.08
1376,Ford,Hybrid,0.0,1466.8,64,4,2015,60.56
669,BMW,Diesel,2.76,1541.5,156,6,2019,41.62
2656,Kia,Diesel,2.21,1940.9,117,4,2010,40.26
1015,Ford,Gasoline,2.11,1078.1,112,6,2008,41.99
129,BMW,Diesel,0.0,1391.4,116,4,2015,39.84
1365,Ford,Gasoline,2.79,0.0,125,6,2013,42.39
3145,Ford,Electric,0.0,914.8,65,4,2016,71.12
2371,Toyota,Hybrid,2.67,1334.7,143,6,2007,51.22
892,BMW,Gasoline,0.0,0.0,63,6,2014,49.45
3499,Toyota,Hybrid,1.75,0.0,94,6,2023,58.57
1360,Ford,Diesel,0.0,1343.1,80,4,2014,48.33
308,Hyundai,Gasoline,2.45,0.0,106,6,2009,40.35
2969,Toyota,Diesel,2.38,1189.8,134,6,2020,43.43
3716,Kia,Diesel,0.0,0.0,156,4,2013,41.63
384,Hyundai,Gasoline,0.0,1334.0,113,6,2016,41.49
151,Kia,Electric,1.72,1537.3,89,4,2010,64.75
2175,Kia,Electric,0.0,1415.3,133,6,2016,64.15
1318,Ford,Gasoline,1.98,1621.3,118,4,2015,46.21
1452,Hyundai,Diesel,2.66,1618.4,141,3,2018,40.37
3865,Tesla,Hybrid,0.0,1456.8,120,6,2008,50.62
3665,BMW,Gasoline,0.8,1497.4,50,4,2005,49.61
427,Hyundai,Electric,2.11,1568.9,93,4,2021,67.03
495,Kia,Diesel,0.0,0.0,99,4,2007,44.08
1208,Ford,Hybrid,1.21,2047.3,68,4,2014,59.04
3634,Kia,Diesel,0.92,1256.1,59,6,2012,49.14
2472,Ford,Diesel,1.32,1285.0,75,4,2009,45.25
1209,Hyundai,Gasoline,0.0,0.0,81,6,2010,46.96
1821,BMW,Diesel,2.7,0.0,134,4,2013,39.56
3034,Ford,Electric,2.52,0.0,142,6,2010,62.51
3218,Hyundai,Gasoline,1.52,0.0,61,4,2022,47.58
3672,Hyundai,Diesel,0.0,0.0,126,6,2008,42.48
2715,Toyota,Gasoline,1.72,1130.1,92,6,2013,50.49
1967,Toyota,Gasoline,1.84,1201.9,92,6,2017,47.12
1240,BMW,Diesel,0.0,1340.7,72,4,2005,48.89
2776,Kia,Gasoline,0.0,1615.9,94,4,2011,46.22
2180,Hyundai,Gasoline,0.0,1420.9,44,3,2021,52.49
276,Ford,Hybrid,0.0,1917.1,146,4,2022,51.19
490,Toyota,Hybrid,1.28,1590.3,64,4,2009,56.32
3154,Hyundai,Diesel,0.0,0.0,143,6,2017,45.01
1230,Kia,Gasoline,2.08,0.0,101,4,2015,45.52
691,Kia,Hybrid,1.41,1733.8,65,4,2019,57.49
3304,Tesla,Electric,2.55,0.0,145,4,2017,61.28
2652,Tesla,Gasoline,0.0,1215.3,175,4,2023,33.91
2820,BMW,Hybrid,0.0,0.0,140,3,2015,50.21
2529,Hyundai,Hybrid,0.0,1127.2,159,4,2019,51.88
1781,Toyota,Electric,0.0,0.0,82,4,2010,64.7
3663,Ford,Hybrid,2.31,1485.0,115,4,2008,54.19
2756,Hyundai,Gasoline,0.0,1626.1,69,4,2013,49.23
1059,Tesla,Gasoline,2.91,1112.3,142,4,2021,43.54
119,Toyota,Gasoline,1.76,0.0,94,4,2023,49.93
1025,Tesla,Gasoline,1.95,1660.5,112,4,2020,46.15
3017,Tesla,Hybrid,0.0,0.0,20,4,2010,59.99
282,Kia,Hybrid,2.6,882.8,149,4,2016,54.72
2343,Ford,Hybrid,1.97,0.0,102,4,2023,57.29
1317,Hyundai,Gasoline,0.0,1163.1,113,4,2016,44.26
3092,Toyota,Diesel,2.57,0.0,113,4,2021,44.6
969,Toyota,Electric,0.0,1304.7,67,6,2020,64.01
1666,Hyundai,Diesel,1.47,1592.1,58,4,2012,47.03
3986,Toyota,Hybrid,1.88,1403.3,90,4,2023,56.73
1906,Kia,Gasoline,2.06,1687.3,109,3,2022,43.74
2565,Tesla,Gasoline,0.8,1303.6,25,6,2019,52.93
3938,BMW,Gasoline,2.78,1630.2,149,3,2009,40.3
2310,Ford,Gasoline,2.92,1345.8,128,4,2009,38.84
620,BMW,Gasoline,2.15,0.0,114,4,2020,46.62
2119,Tesla,Electric,0.0,1577.4,148,3,2005,54.62
1743,Hyundai,Diesel,0.0,1642.2,64,4,2007,44.61
3272,BMW,Hybrid,1.51,2055.5,74,4,2018,58.62
156,Kia,Gasoline,1.09,0.0,63,6,2007,48.48
1848,Kia,Hybrid,1.45,1057.1,77,4,2018,57.31
3899,Toyota,Diesel,1.19,0.0,52,4,2010,45.0
1656,Hyundai,Gasoline,3.08,1337.1,142,4,2005,34.26
2461,Ford,Diesel,2.49,2268.4,126,8,2013,42.18
305,Kia,Gasoline,0.0,1492.5,153,6,2011,39.71
2583,Ford,Gasoline,0.0,1480.6,121,4,2008,40.71
3389,Toyota,Gasoline,0.0,0.0,81,6,2022,51.9
3014,Ford,Gasoline,2.28,1552.1,113,4,2019,45.15
1957,Hyundai,Gasoline,0.0,1513.1,100,4,2005,44.68
3996,Toyota,Electric,1.74,1040.9,96,4,2005,64.17
2965,Tesla,Diesel,0.0,0.0,98,4,2018,48.01
1308,BMW,Gasoline,0.0,1537.4,88,4,2023,49.82
2423,BMW,Gasoline,0.0,800.0,57,4,2005,48.91
576,Toyota,Gasoline,1.43,1069.7,72,4,2009,45.8
2597,BMW,Diesel,1.85,1723.1,101,3,2007,45.88
3956,Toyota,Gasoline,3.6,875.6,176,8,2006,35.46
3489,Toyota,Gasoline,0.0,0.0,56,4,2009,48.27
1707,BMW,Diesel,1.91,0.0,95,6,2009,45.62
3501,Kia,Gasoline,0.0,1576.7,142,4,2010,39.63
1300,Hyundai,Hybrid,0.0,1738.2,82,4,2021,56.92
133,Tesla,Diesel,2.75,1165.5,136,4,2015,44.63
2954,BMW,Gasoline,3.55,0.0,192,4,2009,37.2
3193,Toyota,Gasoline,3.24,1592.0,158,6,2012,37.94
862,Tesla,Electric,1.49,0.0,91,6,2007,65.09
844,BMW,Diesel,1.93,1554.4,88,4,2011,42.19
1802,Tesla,Gasoline,3.8,0.0,191,4,2021,34.47
1629,Kia,Electric,2.68,1221.2,123,4,2011,60.34
1994,Ford,Gasoline,1.99,1551.6,114,6,2007,42.62
2589,Kia,Diesel,0.82,1865.7,29,3,2020,51.56
270,Hyundai,Gasoline,2.47,0.0,130,4,2014,43.11
630,Hyundai,Gasoline,1.11,0.0,63,4,2015,50.94
1731,Tesla,Gasoline,0.0,1524.4,128,3,2022,42.43
1034,Kia,Diesel,2.45,1436.4,129,4,2021,44.04
2315,Kia,Hybrid,2.15,1437.7,121,4,2023,56.81
287,BMW,Electric,1.85,0.0,106,4,2009,65.1
1327,Kia,Gasoline,1.19,1311.6,51,6,2012,48.78
2930,BMW,Electric,0.0,1816.3,45,4,2018,70.15
301,Tesla,Diesel,1.06,1766.4,57,6,2010,46.39
3166,BMW,Gasoline,3.78,0.0,197,4,2008,35.64
2888,BMW,Gasoline,0.0,1779.7,82,4,2012,45.15
3589,Kia,Gasoline,2.68,800.0,139,4,2018,44.17
1448,BMW,Hybrid,0.0,0.0,97,4,2006,54.6
1473,BMW,Gasoline,1.42,1537.2,71,6,2023,50.03
2818,Tesla,Electric,0.0,1444.5,109,6,2023,67.2
2770,Kia,Diesel,0.0,0.0,126,4,2018,38.62
1187,Tesla,Diesel,2.67,1523.2,134,4,2009,42.41
66,Ford,Gasoline,0.0,1978.7,68,6,2012,43.3
2941,Ford,Gasoline,2.48,0.0,127,4,2016,41.32
1881,Ford,Diesel,1.12,1174.2,38,6,2014,49.72
891,Toyota,Hybrid,1.18,1498.0,60,6,2006,57.43
3076,BMW,Gasoline,0.0,1174.9,60,4,2017,48.24
3467,Kia,Gasoline,0.0,0.0,61,4,2011,48.83
1767,Kia,Gasoline,0.0,0.0,99,6,2005,40.7
2511,BMW,Gasoline,2.48,1828.6,132,6,2018,41.58
2105,Tesla,Gasoline,2.49,1156.4,131,6,2019,45.47
2009,Hyundai,Gasoline,0.0,1638.0,105,3,2023,49.43
231,Tesla,Electric,0.0,0.0,105,6,2007,64.51
504,Kia,Gasoline,3.36,1444.8,145,6,2019,36.84
2096,Kia,Diesel,0.0,1410.6,58,4,2017,48.41
2749,Hyundai,Hybrid,0.0,1627.8,142,4,2019,48.61
381,Tesla,Gasoline,1.96,1311.3,93,4,2015,45.85
3036,Hyundai,Diesel,1.56,1681.0,66,4,2012,46.48
1526,Ford,Gasoline,0.0,1375.6,107,4,2020,44.67
3044,Kia,Gasoline,2.43,0.0,132,8,2021,46.0
2116,Ford,Gasoline,1.68,1408.0,83,4,2021,44.56
1005,Ford,Gasoline,0.0,1528.0,38,4,2013,48.29
1958,Hyundai,Gasoline,0.0,1546.5,115,4,2013,43.84
837,BMW,Diesel,0.0,923.5,83,4,2021,48.99
2378,Kia,Diesel,2.67,933.7,131,8,2010,42.99
375,Hyundai,Gasoline,1.34,1429.8,72,4,2017,49.62
2751,Ford,Diesel,0.0,0.0,97,4,2022,49.08
2799,Tesla,Hybrid,1.82,0.0,68,3,2006,53.05
2937,Tesla,Electric,0.0,0.0,62,4,2008,67.72
940,Hyundai,Diesel,1.99,1817.3,112,4,2005,42.88
1322,Kia,Gasoline,1.64,0.0,93,4,2020,48.28
3556,Hyundai,Gasoline,2.04,1574.8,88,4,2006,43.09
3400,Kia,Diesel,1.79,1923.3,84,4,2011,45.25
2506,Hyundai,Diesel,3.26,1331.1,164,3,2022,37.98
530,Toyota,Diesel,3.98,0.0,209,4,2016,33.62
3047,Ford,Electric,3.67,1330.3,201,4,2005,55.08
637,Ford,Diesel,0.0,1382.3,41,4,2010,51.04
1270,Kia,Gasoline,2.01,0.0,88,4,2022,48.44
186,Ford,Hybrid,1.96,0.0,104,6,2017,59.26
2507,BMW,Hybrid,1.76,0.0,87,4,2019,56.35
2625,Ford,Diesel,0.0,0.0,161,4,2005,34.52
2267,Hyundai,Gasoline,2.06,1258.6,86,6,2018,46.41
1798,Toyota,Electric,0.8,966.6,17,6,2019,71.3
1442,Tesla,Diesel,2.15,1709.9,118,4,2018,43.2
1536,Tesla,Diesel,0.0,971.1,172,4,2013,42.24
1274,Toyota,Electric,0.0,800.0,68,4,2007,70.46
608,Toyota,Hybrid,0.0,1659.4,154,6,2012,49.04
1713,Ford,Electric,2.77,1199.2,135,4,2009,61.77
3971,BMW,Hybrid,1.69,957.7,92,6,2016,57.95
2549,Hyundai,Gasoline,0.8,1807.3,45,6,2005,49.6
3251,Kia,Diesel,1.52,1425.9,81,4,2022,48.09
3631,Toyota,Electric,1.34,939.2,71,4,2023,71.75
3348,Toyota,Diesel,2.1,1758.1,93,6,2010,44.37
1978,BMW,Gasoline,0.0,1064.0,124,4,2019,46.27
159,Tesla,Gasoline,2.76,0.0,143,4,2019,41.56
1749,BMW,Gasoline,1.8,1476.0,74,4,2006,44.34
2321,Hyundai,Gasoline,0.0,0.0,82,4,2022,46.4
903,Hyundai,Gasoline,0.0,1471.7,154,3,2009,41.79
353,Ford,Gasoline,2.81,1249.3,150,4,2012,41.87
1231,Toyota,Gasoline,0.0,1327.2,137,4,2011,41.58
3480,Toyota,Gasoline,0.0,1291.3,112,3,2020,45.41
445,Ford,Diesel,0.8,1003.9,33,4,2015,52.78
3916,Ford,Gasoline,1.86,1544.9,89,6,2018,47.92
755,Ford,Electric,0.95,1544.4,52,4,2014,68.51
1738,Kia,Gasoline,0.0,1292.0,81,6,2005,46.39
3960,Toyota,Diesel,0.88,1066.0,51,8,2018,52.29
312,Kia,Hybrid,1.48,1418.9,74,4,2018,56.23
549,Hyundai,Hybrid,1.77,1148.4,82,4,2019,58.34
2647,Hyundai,Gasoline,0.0,0.0,70,4,2010,44.54
2885,Toyota,Gasoline,2.2,887.5,97,3,2020,49.55
307,Tesla,Diesel,0.0,1427.6,126,8,2019,39.44
695,Ford,Hybrid,3.46,1593.3,167,4,2022,46.71
1928,Toyota,Gasoline,2.49,1748.9,131,4,2013,42.0
3071,Kia,Electric,0.0,1608.8,117,6,2011,61.28
750,Toyota,Gasoline,0.0,0.0,60,6,2017,52.99
1267,Hyundai,Gasoline,0.0,0.0,103,4,2013,44.86
2154,BMW,Gasoline,2.63,800.0,123,4,2020,42.31
2518,Tesla,Diesel,3.14,0.0,158,4,2021,41.33
971,Kia,Gasoline,0.0,1157.1,114,4,2018,46.51
14,Kia,Hybrid,0.0,1097.7,81,6,2012,58.52
874,Ford,Hybrid,1.68,1428.0,71,6,2017,56.11
809,Tesla,Gasoline,0.0,0.0,128,4,2014,41.99
515,Hyundai,Diesel,0.8,0.0,37,6,2021,52.49
3194,Kia,Hybrid,2.87,1097.5,146,4,2023,50.32
410,Ford,Gasoline,1.79,800.0,87,4,2013,47.11
2381,Ford,Gasoline,1.99,1053.6,107,4,2008,43.99
3265,BMW,Diesel,2.72,1367.9,126,4,2021,42.23
208,Ford,Diesel,1.9,0.0,77,6,2022,48.24
2111,Toyota,Gasoline,3.25,0.0,159,4,2007,39.38
459,Kia,Gasoline,2.44,1273.9,106,6,2005,41.45
3581,Toyota,Hybrid,3.06,1723.7,154,6,2010,48.43
2407,Toyota,Diesel,1.84,1430.9,93,3,2015,45.49
2900,Hyundai,Gasoline,0.0,1465.8,108,4,2020,44.81
2459,Ford,Gasoline,0.0,1089.1,82,6,2022,48.92
2642,Kia,Gasoline,0.8,0.0,51,3,2020,54.58
1884,Ford,Hybrid,2.76,1326.9,144,4,2006,50.38
1714,Kia,Diesel,1.78,1177.7,76,4,2005,46.8
2590,Ford,Diesel,0.0,899.1,97,4,2011,50.65
2230,Tesla,Gasoline,0.8,0.0,50,8,2015,51.36
553,Kia,Gasoline,1.88,1167.5,85,6,2008,44.67
3709,Tesla,Hybrid,0.0,0.0,156,4,2015,50.2
3638,Ford,Hybrid,0.0,0.0,105,4,2005,49.93
1926,BMW,Gasoline,0.0,1859.9,117,4,2014,43.41
635,BMW,Hybrid,2.69,1436.2,128,4,2012,52.16
3676,Kia,Hybrid,0.8,1600.6,52,4,2007,60.7
317,Toyota,Hybrid,0.8,1679.8,34,3,2008,60.35
3506,BMW,Diesel,2.33,1430.8,122,4,2023,42.28
3524,Hyundai,Gasoline,0.0,0.0,135,6,2015,44.18
1329,Toyota,Gasoline,0.0,1254.4,67,3,2006,45.67
428,Tesla,Gasoline,0.0,1355.5,146,4,2023,43.79
3209,Kia,Diesel,1.09,0.0,69,4,2012,51.96
106,Ford,Diesel,1.98,1266.4,101,4,2009,42.03
143,Ford,Hybrid,1.63,0.0,83,4,2011,55.73
2185,Kia,Gasoline,1.46,0.0,79,4,2017,45.98
3269,BMW,Gasoline,0.0,1534.7,60,4,2023,51.61
2237,Kia,Diesel,0.0,1748.0,118,4,2012,42.85
1950,Hyundai,Diesel,2.74,1449.2,139,4,2017,43.25
3551,BMW,Diesel,2.66,800.0,136,8,2007,42.32
3725,BMW,Diesel,0.0,1678.5,146,4,2023,42.26
2758,Toyota,Gasoline,2.47,1394.4,121,4,2015,40.18
3930,Kia,Diesel,2.89,1085.0,151,6,2006,40.45
1952,Hyundai,Diesel,2.29,0.0,113,3,2011,37.93
2680,Hyundai,Gasoline,0.0,1190.9,106,4,2019,46.34
